ID_Venta,Fecha,ID_Producto,ID_Cliente,ID_Vendedor,Cantidad,Precio_Unitario,Descuento,Total_Venta,Costo_Unitario,Utilidad
VTA00378,2025-08-03,P001,C016,V005,2,1200,10,2160.0,900,600
VTA00379,2025-10-21,P004,C020,V001,3,300,10,810.0,200,300
VTA00380,2024-07-06,P003,C018,V005,3,150,5,427.5,90,180
VTA00381,2024-04-03,P005,C018,V002,3,100,0,300.0,60,120
VTA00382,2025-02-06,P001,C014,V005,1,1200,15,1020.0,900,300
VTA00383,2024-10-18,P004,C008,V010,2,300,10,540.0,200,200
VTA00384,2025-04-26,P003,C001,V008,3,150,15,382.5,90,180
VTA00385,2024-10-15,P002,C005,V007,2,800,0,1600.0,600,400
VTA00386,2024-09-24,P004,C019,V006,2,300,15,510.0,200,200
VTA00387,2024-04-13,P002,C011,V006,3,800,5,2280.0,600,600
VTA00388,2024-07-11,P002,C008,V007,3,800,0,2400.0,600,600
VTA00389,2024-04-24,P005,C004,V001,2,100,0,200.0,60,80
VTA00390,2024-08-04,P004,C017,V001,5,300,5,1425.0,200,500
VTA00391,2025-08-31,P003,C001,V005,3,150,15,382.5,90,180
VTA00392,2024-04-07,P003,C003,V006,3,150,10,405.0,90,180
VTA00393,2024-09-03,P002,C016,V007,5,800,5,3800.0,600,1000
VTA00394,2025-06-10,P001,C020,V005,5,1200,10,5400.0,900,1500
VTA00395,2024-10-17,P003,C008,V006,1,150,5,142.5,90,60
VTA00396,2024-02-18,P002,C016,V010,1,800,0,800.0,600,200
VTA00397,2025-08-11,P005,C018,V008,3,100,5,285.0,60,120
VTA00398,2024-12-09,P004,C010,V003,5,300,15,1275.0,200,500
VTA00399,2024-03-19,P003,C008,V004,4,150,5,570.0,90,240
VTA00400,2024-09-19,P005,C004,V004,5,100,15,425.0,60,200
VTA00401,2025-02-11,P001,C020,V003,3,1200,5,3420.0,900,900
VTA00402,2025-05-17,P002,C001,V001,2,800,0,1600.0,600,400
VTA00403,2025-02-14,P004,C001,V002,4,300,0,1200.0,200,400
VTA00404,2024-11-25,P003,C001,V003,4,150,5,570.0,90,240
VTA00405,2024-12-16,P005,C014,V003,1,100,0,100.0,60,40
VTA00406,2025-07-18,P004,C005,V008,1,300,5,285.0,200,100
VTA00407,2025-12-07,P004,C007,V004,3,300,5,855.0,200,300
VTA00408,2024-06-26,P003,C020,V005,4,150,10,540.0,90,240
VTA00409,2025-03-07,P003,C001,V001,2,150,5,285.0,90,120
VTA00410,2025-03-18,P003,C011,V002,3,150,0,450.0,90,180
VTA00411,2024-08-02,P002,C003,V003,4,800,15,2720.0,600,800
VTA00412,2024-10-18,P002,C016,V007,5,800,5,3800.0,600,1000
VTA00413,2025-03-17,P002,C014,V004,4,800,5,3040.0,600,800
VTA00414,2024-09-16,P002,C004,V003,2,800,15,1360.0,600,400
VTA00415,2024-06-23,P003,C006,V005,1,150,10,135.0,90,60
VTA00416,2025-04-09,P001,C003,V001,5,1200,15,5100.0,900,1500
VTA00417,2025-08-07,P002,C017,V007,3,800,10,2160.0,600,600
VTA00418,2025-01-12,P004,C005,V002,5,300,15,1275.0,200,500
VTA00419,2025-10-25,P003,C004,V004,2,150,5,285.0,90,120
VTA00420,2025-02-09,P003,C006,V006,2,150,15,255.0,90,120
VTA00421,2025-01-21,P004,C014,V008,5,300,15,1275.0,200,500
VTA00422,2024-01-15,P005,C010,V009,3,100,5,285.0,60,120
VTA00423,2024-11-28,P004,C005,V001,5,300,0,1500.0,200,500
VTA00424,2024-04-19,P005,C010,V006,4,100,0,400.0,60,160
VTA00425,2024-04-13,P004,C005,V003,4,300,15,1020.0,200,400
VTA00426,2025-06-03,P001,C004,V005,4,1200,0,4800.0,900,1200
VTA00427,2025-05-30,P004,C001,V007,3,300,10,810.0,200,300
VTA00428,2025-01-06,P004,C001,V004,4,300,5,1140.0,200,400
VTA00429,2024-11-01,P005,C018,V010,3,100,15,255.0,60,120
VTA00430,2024-05-04,P001,C006,V009,2,1200,10,2160.0,900,600
VTA00431,2024-02-09,P004,C014,V009,3,300,5,855.0,200,300
VTA00432,2025-04-04,P004,C013,V004,4,300,0,1200.0,200,400
VTA00433,2025-09-08,P003,C018,V008,5,150,5,712.5,90,300
VTA00434,2025-04-15,P005,C007,V007,3,100,5,285.0,60,120
VTA00435,2024-11-01,P005,C007,V009,1,100,0,100.0,60,40
VTA00436,2024-12-27,P002,C017,V004,1,800,0,800.0,600,200
VTA00437,2025-12-01,P005,C010,V010,1,100,15,85.0,60,40
VTA00438,2025-07-02,P002,C018,V008,1,800,5,760.0,600,200
VTA00439,2024-03-27,P001,C015,V002,4,1200,0,4800.0,900,1200
VTA00440,2024-12-08,P005,C015,V007,1,100,0,100.0,60,40
VTA00441,2024-10-08,P005,C004,V005,5,100,5,475.0,60,200
VTA00442,2024-05-20,P002,C016,V002,3,800,10,2160.0,600,600
VTA00443,2025-07-09,P004,C019,V005,1,300,15,255.0,200,100
VTA00444,2025-01-04,P001,C017,V005,2,1200,0,2400.0,900,600
VTA00445,2025-06-11,P001,C014,V007,3,1200,0,3600.0,900,900
VTA00446,2025-12-09,P004,C005,V006,1,300,15,255.0,200,100
VTA00447,2025-03-01,P005,C006,V005,4,100,10,360.0,60,160
VTA00448,2024-03-09,P002,C016,V001,2,800,15,1360.0,600,400
VTA00449,2024-05-14,P001,C003,V008,1,1200,10,1080.0,900,300
VTA00450,2024-08-16,P001,C002,V004,3,1200,15,3060.0,900,900
VTA00451,2025-01-14,P002,C014,V010,1,800,15,680.0,600,200
VTA00452,2024-01-19,P005,C016,V009,2,100,15,170.0,60,80
VTA00453,2024-07-14,P001,C002,V009,3,1200,10,3240.0,900,900
VTA00454,2024-11-23,P004,C020,V010,5,300,0,1500.0,200,500
VTA00455,2024-11-01,P004,C014,V007,4,300,15,1020.0,200,400
VTA00456,2024-05-07,P003,C007,V010,1,150,5,142.5,90,60
VTA00457,2024-08-18,P005,C011,V005,3,100,15,255.0,60,120
VTA00458,2025-01-26,P004,C001,V003,1,300,0,300.0,200,100
VTA00459,2025-10-14,P002,C018,V008,5,800,15,3400.0,600,1000
VTA00460,2024-12-07,P005,C014,V002,1,100,0,100.0,60,40
VTA00461,2024-03-20,P004,C019,V008,2,300,0,600.0,200,200
VTA00462,2025-01-30,P004,C004,V008,1,300,5,285.0,200,100
VTA00463,2025-02-16,P004,C015,V002,4,300,5,1140.0,200,400
VTA00464,2025-07-23,P005,C017,V003,3,100,0,300.0,60,120
VTA00465,2024-05-27,P003,C016,V008,3,150,0,450.0,90,180
VTA00466,2024-08-27,P003,C014,V003,3,150,0,450.0,90,180
VTA00467,2024-06-17,P005,C008,V010,5,100,0,500.0,60,200
VTA00468,2025-06-15,P002,C014,V005,4,800,15,2720.0,600,800
VTA00469,2024-11-28,P004,C013,V008,1,300,0,300.0,200,100
VTA00470,2024-06-21,P003,C012,V002,4,150,0,600.0,90,240
VTA00471,2024-05-04,P002,C011,V008,1,800,5,760.0,600,200
VTA00472,2024-02-13,P002,C020,V008,5,800,10,3600.0,600,1000
VTA00473,2025-03-09,P003,C011,V001,4,150,0,600.0,90,240
VTA00474,2024-03-15,P002,C018,V004,4,800,0,3200.0,600,800
VTA00475,2024-09-11,P004,C018,V009,2,300,0,600.0,200,200
VTA00476,2025-07-05,P001,C017,V010,4,1200,5,4560.0,900,1200
VTA00477,2024-07-20,P005,C002,V007,2,100,5,190.0,60,80
VTA00478,2024-10-24,P002,C018,V001,1,800,10,720.0,600,200
VTA00479,2025-04-13,P003,C012,V002,3,150,10,405.0,90,180
VTA00480,2025-08-25,P005,C019,V001,1,100,0,100.0,60,40
VTA00481,2024-08-31,P004,C006,V005,5,300,5,1425.0,200,500
VTA00482,2025-07-16,P002,C014,V004,5,800,15,3400.0,600,1000
VTA00483,2025-10-28,P004,C002,V006,1,300,0,300.0,200,100
VTA00484,2024-08-25,P002,C012,V009,4,800,0,3200.0,600,800
VTA00485,2025-12-12,P004,C016,V004,1,300,0,300.0,200,100
VTA00486,2025-11-21,P002,C014,V006,2,800,15,1360.0,600,400
VTA00487,2025-07-15,P003,C016,V006,5,150,0,750.0,90,300
VTA00488,2024-08-05,P001,C013,V004,4,1200,0,4800.0,900,1200
VTA00489,2025-04-30,P005,C002,V007,2,100,0,200.0,60,80
VTA00490,2025-04-16,P002,C020,V005,3,800,5,2280.0,600,600
VTA00491,2025-10-19,P005,C016,V002,2,100,0,200.0,60,80
VTA00492,2024-11-14,P005,C015,V005,5,100,0,500.0,60,200
VTA00493,2025-06-20,P003,C012,V008,1,150,10,135.0,90,60
VTA00494,2025-05-08,P005,C005,V008,2,100,0,200.0,60,80
VTA00495,2024-10-29,P001,C006,V008,2,1200,5,2280.0,900,600
VTA00496,2025-08-21,P004,C001,V001,3,300,15,765.0,200,300
VTA00497,2025-09-10,P005,C014,V005,1,100,5,95.0,60,40
VTA00498,2025-04-06,P003,C010,V006,2,150,15,255.0,90,120
VTA00499,2024-02-26,P002,C005,V010,1,800,0,800.0,600,200
VTA00500,2024-12-04,P003,C018,V006,5,150,15,637.5,90,300
VTA00501,2024-03-16,P005,C011,V001,4,100,5,380.0,60,160
VTA00502,2024-07-22,P004,C014,V004,1,300,0,300.0,200,100
VTA00503,2025-05-21,P005,C004,V009,3,100,10,270.0,60,120
VTA00504,2024-10-06,P001,C001,V003,5,1200,10,5400.0,900,1500
VTA00505,2025-11-11,P004,C002,V001,1,300,15,255.0,200,100
VTA00506,2024-03-09,P003,C009,V007,2,150,15,255.0,90,120
VTA00507,2024-11-02,P001,C013,V008,3,1200,5,3420.0,900,900
VTA00508,2024-08-07,P002,C017,V008,4,800,15,2720.0,600,800
VTA00509,2025-07-29,P005,C016,V009,2,100,5,190.0,60,80
VTA00510,2025-02-04,P002,C019,V005,4,800,15,2720.0,600,800
VTA00511,2024-09-02,P003,C002,V010,4,150,5,570.0,90,240
VTA00512,2025-01-03,P005,C015,V007,5,100,5,475.0,60,200
VTA00513,2024-06-25,P003,C007,V008,1,150,10,135.0,90,60
VTA00514,2025-10-24,P005,C004,V009,1,100,0,100.0,60,40
VTA00515,2025-12-15,P005,C017,V006,5,100,0,500.0,60,200
VTA00516,2024-12-11,P003,C012,V003,3,150,15,382.5,90,180
VTA00517,2024-04-21,P005,C007,V002,3,100,5,285.0,60,120
VTA00518,2025-05-05,P001,C019,V009,4,1200,15,4080.0,900,1200
VTA00519,2024-02-19,P001,C005,V006,2,1200,15,2040.0,900,600
VTA00520,2025-09-15,P005,C005,V010,4,100,0,400.0,60,160
VTA00521,2025-01-03,P004,C012,V007,2,300,0,600.0,200,200
VTA00522,2024-07-15,P001,C003,V004,5,1200,15,5100.0,900,1500
VTA00523,2025-04-27,P001,C007,V005,4,1200,5,4560.0,900,1200
VTA00524,2025-08-13,P001,C020,V008,5,1200,15,5100.0,900,1500
VTA00525,2024-07-04,P005,C014,V010,4,100,15,340.0,60,160
VTA00526,2024-11-17,P004,C020,V009,1,300,10,270.0,200,100
VTA00527,2024-11-16,P002,C013,V003,2,800,15,1360.0,600,400
VTA00528,2025-08-09,P005,C008,V003,1,100,15,85.0,60,40
VTA00529,2024-12-11,P002,C017,V005,2,800,5,1520.0,600,400
VTA00530,2025-09-27,P002,C018,V008,5,800,5,3800.0,600,1000
VTA00531,2025-11-05,P001,C004,V009,2,1200,0,2400.0,900,600
VTA00532,2025-09-12,P003,C006,V009,4,150,0,600.0,90,240
VTA00533,2024-01-29,P004,C006,V004,4,300,5,1140.0,200,400
VTA00534,2024-10-25,P003,C013,V006,1,150,0,150.0,90,60
VTA00535,2025-12-14,P003,C011,V007,1,150,15,127.5,90,60
VTA00536,2025-07-26,P005,C020,V004,2,100,0,200.0,60,80
VTA00537,2024-10-07,P005,C020,V008,3,100,10,270.0,60,120
VTA00538,2025-08-20,P005,C013,V005,2,100,0,200.0,60,80
VTA00539,2024-05-20,P003,C009,V004,5,150,0,750.0,90,300
VTA00540,2025-12-25,P003,C013,V006,2,150,15,255.0,90,120
VTA00541,2024-03-02,P004,C010,V004,1,300,5,285.0,200,100
VTA00542,2025-02-26,P001,C003,V008,3,1200,0,3600.0,900,900
VTA00543,2024-10-07,P005,C012,V001,1,100,10,90.0,60,40
VTA00544,2025-12-08,P002,C001,V007,2,800,5,1520.0,600,400
VTA00545,2025-03-29,P004,C004,V009,4,300,0,1200.0,200,400
VTA00546,2024-05-12,P002,C004,V004,1,800,5,760.0,600,200
VTA00547,2024-12-30,P001,C015,V008,4,1200,10,4320.0,900,1200
VTA00548,2025-09-01,P002,C016,V007,5,800,0,4000.0,600,1000
VTA00549,2024-10-20,P003,C010,V001,5,150,15,637.5,90,300
VTA00550,2024-01-10,P002,C020,V005,5,800,15,3400.0,600,1000
VTA00551,2025-03-03,P003,C007,V006,3,150,5,427.5,90,180
VTA00552,2024-10-07,P005,C011,V007,2,100,5,190.0,60,80
VTA00553,2025-01-01,P004,C017,V005,4,300,5,1140.0,200,400
VTA00554,2025-07-30,P005,C014,V004,1,100,5,95.0,60,40
VTA00555,2024-08-04,P003,C005,V010,3,150,0,450.0,90,180
VTA00556,2024-09-26,P004,C002,V010,5,300,15,1275.0,200,500
VTA00557,2024-07-13,P005,C007,V008,5,100,0,500.0,60,200
VTA00558,2025-07-07,P003,C010,V005,3,150,0,450.0,90,180
VTA00559,2025-03-04,P002,C002,V009,4,800,10,2880.0,600,800
VTA00560,2025-04-22,P005,C020,V008,2,100,10,180.0,60,80
VTA00561,2025-04-24,P004,C012,V001,3,300,10,810.0,200,300
VTA00562,2024-06-07,P005,C017,V004,1,100,5,95.0,60,40
VTA00563,2025-12-04,P005,C018,V010,3,100,5,285.0,60,120
VTA00564,2024-06-19,P004,C008,V007,5,300,15,1275.0,200,500
VTA00565,2025-04-10,P004,C015,V008,5,300,10,1350.0,200,500
VTA00566,2025-12-17,P003,C004,V010,3,150,0,450.0,90,180
VTA00567,2024-09-04,P004,C011,V008,1,300,15,255.0,200,100
VTA00568,2025-03-11,P003,C012,V002,2,150,5,285.0,90,120
VTA00569,2024-05-28,P005,C012,V008,1,100,0,100.0,60,40
VTA00570,2024-10-19,P002,C004,V009,1,800,0,800.0,600,200
VTA00571,2024-08-09,P002,C005,V008,5,800,0,4000.0,600,1000
VTA00572,2025-11-09,P005,C010,V005,1,100,15,85.0,60,40
VTA00573,2025-11-24,P001,C001,V002,3,1200,15,3060.0,900,900
VTA00574,2024-02-22,P004,C005,V002,1,300,5,285.0,200,100
VTA00575,2024-05-17,P005,C016,V010,1,100,5,95.0,60,40
VTA00576,2024-04-29,P005,C005,V004,2,100,5,190.0,60,80
VTA00577,2025-01-06,P004,C011,V008,2,300,15,510.0,200,200
VTA00578,2024-11-01,P004,C010,V010,5,300,0,1500.0,200,500
VTA00579,2024-01-19,P003,C017,V010,5,150,5,712.5,90,300
VTA00580,2024-02-02,P004,C014,V002,3,300,0,900.0,200,300
VTA00581,2024-11-14,P005,C002,V007,3,100,15,255.0,60,120
VTA00582,2025-05-07,P001,C003,V002,5,1200,0,6000.0,900,1500
VTA00583,2024-05-30,P005,C008,V007,2,100,10,180.0,60,80
VTA00584,2025-04-23,P004,C012,V004,1,300,5,285.0,200,100
VTA00585,2025-11-02,P005,C014,V008,1,100,5,95.0,60,40
VTA00586,2025-01-29,P002,C012,V004,5,800,10,3600.0,600,1000
VTA00587,2025-05-11,P003,C005,V001,3,150,15,382.5,90,180
VTA00588,2025-05-05,P005,C008,V005,1,100,0,100.0,60,40
VTA00589,2024-01-18,P002,C013,V007,4,800,5,3040.0,600,800
VTA00590,2024-07-01,P002,C018,V009,4,800,15,2720.0,600,800
VTA00591,2025-11-06,P003,C015,V005,4,150,15,510.0,90,240
VTA00592,2024-04-24,P003,C008,V006,4,150,0,600.0,90,240
VTA00593,2025-07-31,P001,C008,V006,1,1200,15,1020.0,900,300
VTA00594,2024-04-17,P001,C002,V003,1,1200,15,1020.0,900,300
VTA00595,2024-06-03,P003,C006,V005,3,150,5,427.5,90,180
VTA00596,2025-03-08,P004,C012,V004,5,300,5,1425.0,200,500
VTA00597,2025-12-16,P001,C015,V003,1,1200,10,1080.0,900,300
VTA00598,2024-04-12,P003,C020,V001,2,150,15,255.0,90,120
VTA00599,2025-06-06,P003,C006,V006,3,150,5,427.5,90,180
VTA00600,2024-01-05,P005,C011,V001,5,100,15,425.0,60,200
VTA00601,2024-08-27,P002,C004,V003,3,800,10,2160.0,600,600
VTA00602,2025-09-17,P005,C006,V009,2,100,0,200.0,60,80
VTA00603,2025-10-23,P005,C004,V006,3,100,0,300.0,60,120
VTA00604,2024-11-24,P005,C005,V005,5,100,15,425.0,60,200
VTA00605,2024-01-27,P004,C010,V003,3,300,10,810.0,200,300
VTA00606,2025-12-04,P003,C012,V002,5,150,0,750.0,90,300
VTA00607,2024-10-08,P001,C010,V006,5,1200,0,6000.0,900,1500
VTA00608,2025-11-08,P004,C017,V001,3,300,15,765.0,200,300
VTA00609,2024-06-01,P005,C016,V008,4,100,10,360.0,60,160
VTA00610,2024-02-11,P005,C004,V006,2,100,10,180.0,60,80
VTA00611,2025-07-01,P004,C013,V008,4,300,5,1140.0,200,400
VTA00612,2024-02-06,P005,C018,V006,2,100,15,170.0,60,80
VTA00613,2024-05-22,P002,C012,V009,2,800,0,1600.0,600,400
VTA00614,2024-08-13,P002,C009,V008,5,800,10,3600.0,600,1000
VTA00615,2024-05-23,P003,C002,V002,3,150,15,382.5,90,180
VTA00616,2024-03-06,P005,C003,V006,4,100,10,360.0,60,160
VTA00617,2025-08-31,P001,C004,V010,4,1200,10,4320.0,900,1200
VTA00618,2025-08-10,P003,C008,V003,5,150,10,675.0,90,300
VTA00619,2024-01-24,P002,C006,V005,5,800,15,3400.0,600,1000
VTA00620,2025-09-09,P005,C019,V010,5,100,10,450.0,60,200
VTA00621,2025-08-19,P005,C013,V003,3,100,0,300.0,60,120
VTA00622,2025-01-17,P004,C007,V001,1,300,5,285.0,200,100
VTA00623,2025-11-06,P005,C009,V004,1,100,15,85.0,60,40
VTA00624,2024-10-03,P005,C012,V005,3,100,15,255.0,60,120
VTA00625,2024-01-22,P002,C016,V002,4,800,0,3200.0,600,800
VTA00626,2025-07-17,P002,C001,V006,3,800,0,2400.0,600,600
VTA00627,2024-11-28,P001,C019,V004,5,1200,5,5700.0,900,1500
VTA00628,2025-12-22,P004,C019,V007,3,300,15,765.0,200,300
VTA00629,2025-09-27,P001,C004,V006,4,1200,5,4560.0,900,1200
VTA00630,2024-07-05,P005,C006,V009,3,100,10,270.0,60,120
VTA00631,2024-09-07,P003,C016,V010,2,150,10,270.0,90,120
VTA00632,2025-11-04,P005,C007,V008,2,100,5,190.0,60,80
VTA00633,2025-06-26,P005,C006,V004,2,100,5,190.0,60,80
VTA00634,2024-03-12,P001,C008,V010,3,1200,10,3240.0,900,900
VTA00635,2025-06-14,P003,C019,V006,3,150,15,382.5,90,180
VTA00636,2025-08-20,P002,C001,V008,2,800,10,1440.0,600,400
VTA00637,2025-08-20,P002,C019,V006,3,800,5,2280.0,600,600
VTA00638,2025-04-03,P005,C007,V004,5,100,5,475.0,60,200
VTA00639,2024-01-17,P004,C012,V002,3,300,10,810.0,200,300
VTA00640,2024-05-25,P004,C020,V004,5,300,10,1350.0,200,500
VTA00641,2024-06-20,P004,C005,V008,2,300,0,600.0,200,200
VTA00642,2024-01-07,P002,C015,V005,3,800,0,2400.0,600,600
VTA00643,2024-09-16,P003,C012,V001,5,150,0,750.0,90,300
VTA00644,2024-10-19,P002,C011,V010,5,800,10,3600.0,600,1000
VTA00645,2024-10-30,P005,C001,V002,5,100,0,500.0,60,200
VTA00646,2025-04-30,P002,C018,V002,4,800,5,3040.0,600,800
VTA00647,2025-07-09,P005,C012,V002,4,100,10,360.0,60,160
VTA00648,2025-11-30,P004,C017,V005,1,300,5,285.0,200,100
VTA00649,2024-03-30,P005,C008,V006,1,100,5,95.0,60,40
VTA00650,2024-02-03,P001,C004,V001,1,1200,15,1020.0,900,300
VTA00651,2025-02-19,P003,C008,V010,5,150,15,637.5,90,300
VTA00652,2025-08-13,P004,C005,V004,3,300,10,810.0,200,300
VTA00653,2025-07-03,P003,C003,V002,4,150,5,570.0,90,240
VTA00654,2024-05-08,P001,C018,V005,4,1200,0,4800.0,900,1200
VTA00655,2025-10-28,P003,C012,V007,3,150,0,450.0,90,180
VTA00656,2025-03-01,P003,C007,V008,2,150,15,255.0,90,120
VTA00657,2024-01-25,P001,C009,V002,3,1200,15,3060.0,900,900
VTA00658,2024-06-26,P002,C009,V007,3,800,10,2160.0,600,600
VTA00659,2024-03-03,P001,C020,V006,2,1200,15,2040.0,900,600
VTA00660,2025-10-30,P003,C006,V008,2,150,15,255.0,90,120
VTA00661,2024-04-17,P001,C013,V004,1,1200,10,1080.0,900,300
VTA00662,2024-12-11,P001,C006,V007,4,1200,0,4800.0,900,1200
VTA00663,2025-12-05,P005,C002,V004,4,100,5,380.0,60,160
VTA00664,2024-08-06,P004,C015,V003,2,300,10,540.0,200,200
VTA00665,2025-08-24,P001,C018,V008,5,1200,0,6000.0,900,1500
VTA00666,2025-06-01,P005,C004,V007,1,100,5,95.0,60,40
VTA00667,2025-02-21,P004,C013,V010,2,300,5,570.0,200,200
VTA00668,2024-10-08,P002,C015,V008,3,800,10,2160.0,600,600
VTA00669,2024-02-03,P003,C018,V009,3,150,15,382.5,90,180
VTA00670,2024-05-05,P003,C010,V003,5,150,10,675.0,90,300
VTA00671,2024-04-17,P001,C020,V009,5,1200,10,5400.0,900,1500
VTA00672,2024-12-01,P003,C014,V001,4,150,5,570.0,90,240
VTA00673,2024-04-11,P003,C017,V010,1,150,15,127.5,90,60
VTA00674,2025-03-20,P004,C002,V001,5,300,0,1500.0,200,500
VTA00675,2024-10-23,P002,C009,V004,5,800,10,3600.0,600,1000
VTA00676,2024-03-12,P002,C009,V005,5,800,15,3400.0,600,1000
VTA00677,2025-01-05,P003,C017,V001,2,150,0,300.0,90,120
VTA00678,2024-08-17,P001,C014,V002,5,1200,0,6000.0,900,1500
VTA00679,2025-01-14,P003,C007,V009,5,150,10,675.0,90,300
VTA00680,2025-05-29,P001,C001,V003,4,1200,15,4080.0,900,1200
VTA00681,2025-06-29,P001,C006,V003,5,1200,10,5400.0,900,1500
VTA00682,2024-05-19,P005,C010,V001,1,100,0,100.0,60,40
VTA00683,2024-01-29,P001,C011,V008,1,1200,10,1080.0,900,300
VTA00684,2024-01-28,P005,C004,V003,1,100,0,100.0,60,40
VTA00685,2025-10-13,P001,C005,V004,1,1200,10,1080.0,900,300
VTA00686,2025-08-19,P003,C005,V002,2,150,0,300.0,90,120
VTA00687,2025-01-31,P003,C002,V008,5,150,0,750.0,90,300
VTA00688,2024-11-19,P001,C001,V010,5,1200,15,5100.0,900,1500
VTA00689,2024-04-19,P001,C015,V010,2,1200,10,2160.0,900,600
VTA00690,2024-06-17,P005,C015,V006,2,100,10,180.0,60,80
VTA00691,2025-04-15,P001,C008,V009,4,1200,10,4320.0,900,1200
VTA00692,2025-02-09,P002,C014,V004,1,800,0,800.0,600,200
VTA00693,2025-02-27,P005,C003,V004,5,100,0,500.0,60,200
VTA00694,2024-06-08,P002,C015,V001,1,800,15,680.0,600,200
VTA00695,2025-06-17,P001,C019,V004,4,1200,0,4800.0,900,1200
VTA00696,2024-09-10,P005,C007,V007,4,100,0,400.0,60,160
VTA00697,2024-02-14,P004,C012,V004,4,300,15,1020.0,200,400
VTA00698,2024-06-01,P005,C020,V006,4,100,10,360.0,60,160
VTA00699,2025-05-06,P005,C001,V004,1,100,0,100.0,60,40
VTA00700,2025-10-16,P001,C008,V008,4,1200,5,4560.0,900,1200
VTA00701,2025-10-19,P005,C012,V010,5,100,5,475.0,60,200
VTA00702,2024-11-08,P002,C007,V008,5,800,10,3600.0,600,1000
VTA00703,2025-02-24,P005,C018,V007,3,100,15,255.0,60,120
VTA00704,2024-06-07,P002,C006,V006,5,800,10,3600.0,600,1000
VTA00705,2025-03-10,P004,C004,V007,1,300,15,255.0,200,100
VTA00706,2024-12-19,P005,C019,V010,3,100,0,300.0,60,120
VTA00707,2025-07-05,P002,C009,V002,1,800,5,760.0,600,200
VTA00708,2024-12-11,P001,C006,V009,5,1200,5,5700.0,900,1500
VTA00709,2024-06-05,P005,C004,V002,1,100,5,95.0,60,40
VTA00710,2025-11-01,P005,C016,V010,4,100,10,360.0,60,160
VTA00711,2025-06-09,P001,C018,V008,3,1200,15,3060.0,900,900
VTA00712,2025-05-22,P002,C013,V002,1,800,15,680.0,600,200
VTA00713,2025-09-06,P003,C010,V002,2,150,0,300.0,90,120
VTA00714,2024-01-12,P001,C012,V004,4,1200,10,4320.0,900,1200
VTA00715,2024-12-28,P001,C018,V002,5,1200,5,5700.0,900,1500
VTA00716,2024-06-13,P004,C009,V010,5,300,5,1425.0,200,500
VTA00717,2024-10-20,P002,C009,V006,3,800,15,2040.0,600,600
VTA00718,2024-05-13,P005,C016,V004,4,100,15,340.0,60,160
VTA00719,2024-05-10,P005,C001,V008,1,100,5,95.0,60,40
VTA00720,2025-12-17,P002,C003,V004,3,800,0,2400.0,600,600
VTA00721,2024-09-15,P005,C001,V004,4,100,5,380.0,60,160
VTA00722,2025-07-22,P003,C005,V008,1,150,15,127.5,90,60
VTA00723,2024-09-10,P003,C001,V005,4,150,10,540.0,90,240
VTA00724,2024-09-03,P004,C001,V006,1,300,15,255.0,200,100
VTA00725,2025-12-11,P004,C005,V004,3,300,0,900.0,200,300
VTA00726,2025-01-04,P005,C015,V004,2,100,5,190.0,60,80
VTA00727,2024-12-12,P003,C013,V001,1,150,0,150.0,90,60
VTA00728,2025-10-22,P002,C008,V005,3,800,5,2280.0,600,600
VTA00729,2024-06-10,P005,C005,V005,2,100,0,200.0,60,80
VTA00730,2024-03-11,P005,C008,V002,1,100,15,85.0,60,40
VTA00731,2024-01-07,P002,C011,V010,3,800,5,2280.0,600,600
VTA00732,2024-12-22,P001,C018,V006,3,1200,15,3060.0,900,900
VTA00733,2025-07-06,P001,C013,V007,3,1200,10,3240.0,900,900
VTA00734,2024-04-04,P004,C002,V006,1,300,15,255.0,200,100
VTA00735,2024-06-13,P005,C010,V002,4,100,15,340.0,60,160
VTA00736,2025-04-27,P001,C001,V008,1,1200,10,1080.0,900,300
VTA00737,2024-12-01,P005,C006,V003,3,100,0,300.0,60,120
VTA00738,2024-07-12,P004,C004,V003,4,300,10,1080.0,200,400
VTA00739,2025-03-02,P005,C015,V007,5,100,5,475.0,60,200
VTA00740,2025-03-31,P001,C006,V007,5,1200,15,5100.0,900,1500
VTA00741,2025-01-04,P002,C006,V005,4,800,0,3200.0,600,800
VTA00742,2025-06-15,P002,C003,V005,2,800,15,1360.0,600,400
VTA00743,2024-08-16,P004,C014,V003,1,300,10,270.0,200,100
VTA00744,2025-04-14,P001,C009,V001,3,1200,10,3240.0,900,900
VTA00745,2025-10-07,P005,C019,V002,5,100,10,450.0,60,200
VTA00746,2025-11-21,P001,C016,V002,4,1200,10,4320.0,900,1200
VTA00747,2025-04-11,P002,C016,V008,2,800,10,1440.0,600,400
VTA00748,2024-09-26,P002,C008,V008,2,800,15,1360.0,600,400
VTA00749,2024-08-18,P002,C001,V006,5,800,15,3400.0,600,1000
VTA00750,2024-01-06,P001,C006,V001,3,1200,15,3060.0,900,900
VTA00751,2025-09-01,P004,C014,V008,4,300,15,1020.0,200,400
VTA00752,2024-08-04,P003,C012,V008,2,150,15,255.0,90,120
VTA00753,2024-06-25,P005,C018,V007,1,100,15,85.0,60,40
VTA00754,2024-09-28,P005,C006,V007,2,100,10,180.0,60,80
VTA00755,2025-12-26,P003,C020,V008,3,150,0,450.0,90,180
VTA00756,2025-07-20,P003,C007,V010,5,150,5,712.5,90,300
